[tests:threaded:worker] TID=087 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.888 | end=2025-11-13 00:37:53.889 | elapsed=492.000us
[tests:threaded:worker] TID=092 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.888 | end=2025-11-13 00:37:53.889 | elapsed=470.000us
[tests:threaded:worker] TID=086 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.888 | end=2025-11-13 00:37:53.889 | elapsed=550.000us
[tests:threaded:worker] TID=090 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.888 | end=2025-11-13 00:37:53.889 | elapsed=575.000us
[tests:threaded:worker] TID=091 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.888 | end=2025-11-13 00:37:53.889 | elapsed=576.000us
[tests:threaded:worker] TID=094 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.888 | end=2025-11-13 00:37:53.889 | elapsed=541.000us
[tests:threaded:worker] TID=096 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.888 | end=2025-11-13 00:37:53.889 | elapsed=552.000us
[tests:threaded:worker] TID=093 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.888 | end=2025-11-13 00:37:53.889 | elapsed=595.000us
[tests:threaded:worker] TID=095 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.888 | end=2025-11-13 00:37:53.889 | elapsed=605.000us
[tests:threaded:worker] TID=101 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.888 | end=2025-11-13 00:37:53.889 | elapsed=585.000us
[tests:threaded:worker] TID=098 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.888 | end=2025-11-13 00:37:53.889 | elapsed=625.000us
[tests:threaded:worker] TID=097 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.888 | end=2025-11-13 00:37:53.889 | elapsed=624.000us
[tests:threaded:worker] TID=099 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.888 | end=2025-11-13 00:37:53.889 | elapsed=616.000us
[tests:threaded:worker] TID=100 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.888 | end=2025-11-13 00:37:53.889 | elapsed=635.000us
[tests:threaded:worker] TID=107 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=545.000us
[tests:threaded:worker] TID=106 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=557.000us
[tests:threaded:worker] TID=105 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=607.000us
[tests:threaded:worker] TID=108 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=590.000us
[tests:threaded:worker] TID=102 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.888 | end=2025-11-13 00:37:53.889 | elapsed=658.000us
[tests:threaded:worker] TID=103 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=628.000us
[tests:threaded:worker] TID=110 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=615.000us
[tests:threaded:worker] TID=104 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=663.000us
[tests:threaded:worker] TID=109 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=696.000us
[tests:threaded:worker] TID=111 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=699.000us
[tests:threaded:worker] TID=112 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=694.000us
[tests:threaded:worker] TID=113 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=719.000us
[tests:threaded:worker] TID=114 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=723.000us
[tests:threaded:worker] TID=115 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=736.000us
[tests:threaded:worker] TID=116 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=736.000us
[tests:threaded:worker] TID=117 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=724.000us
[tests:threaded:worker] TID=118 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=718.000us
[tests:threaded:worker] TID=121 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=735.000us
[tests:threaded:worker] TID=122 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=717.000us
[tests:threaded:worker] TID=123 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=712.000us
[tests:threaded:worker] TID=119 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=757.000us
[tests:threaded:worker] TID=120 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=768.000us
[tests:threaded:worker] TID=124 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.889 | elapsed=718.000us
[tests:threaded:worker] TID=125 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=787.000us
[tests:threaded:worker] TID=127 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=738.000us
[tests:threaded:worker] TID=129 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=723.000us
[tests:threaded:worker] TID=128 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=729.000us
[tests:threaded:worker] TID=126 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=803.000us
[tests:threaded:worker] TID=132 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=703.000us
[tests:threaded:worker] TID=130 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=820.000us
[tests:threaded:worker] TID=138 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=721.000us
[tests:threaded:worker] TID=139 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=718.000us
[tests:threaded:worker] TID=131 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=832.000us
[tests:threaded:worker] TID=136 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=779.000us
[tests:threaded:worker] TID=133 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=841.000us
[tests:threaded:worker] TID=141 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=768.000us
[tests:threaded:worker] TID=135 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=842.000us
[tests:threaded:worker] TID=134 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=850.000us
[tests:threaded:worker] TID=143 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=757.000us
[tests:threaded:worker] TID=144 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=753.000us
[tests:threaded:worker] TID=145 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=743.000us
[tests:threaded:worker] TID=137 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=865.000us
[tests:threaded:worker] TID=140 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=884.000us
[tests:threaded:worker] TID=142 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=901.000us
[tests:threaded:worker] TID=149 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=816.000us
[tests:threaded:worker] TID=146 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=921.000us
[tests:threaded:worker] TID=148 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=897.000us
[tests:threaded:worker] TID=151 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=841.000us
[tests:threaded:worker] TID=152 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=827.000us
[tests:threaded:worker] TID=147 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=927.000us
[tests:threaded:worker] TID=150 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=941.000us
[tests:threaded:worker] TID=156 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=846.000us
[tests:threaded:worker] TID=154 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=877.000us
[tests:threaded:worker] TID=153 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=967.000us
[tests:threaded:worker] TID=159 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=887.000us
[tests:threaded:worker] TID=155 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=981.000us
[tests:threaded:worker] TID=157 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=990.000us
[tests:threaded:worker] TID=162 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=937.000us
[tests:threaded:worker] TID=165 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=916.000us
[tests:threaded:worker] TID=166 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=907.000us
[tests:threaded:worker] TID=169 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=876.000us
[tests:threaded:worker] TID=167 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=913.000us
[tests:threaded:worker] TID=163 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=945.000us
[tests:threaded:worker] TID=168 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=907.000us
[tests:threaded:worker] TID=170 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=862.000us
[tests:threaded:worker] TID=160 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=974.000us
[tests:threaded:worker] TID=158 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=1.001ms
[tests:threaded:worker] TID=174 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=887.000us
[tests:threaded:worker] TID=164 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=993.000us
[tests:threaded:worker] TID=171 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=918.000us
[tests:threaded:worker] TID=161 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=1.021ms
[tests:threaded:worker] TID=172 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=1.013ms
[tests:threaded:worker] TID=173 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=1.092ms
[tests:threaded:worker] TID=175 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=1.070ms
[tests:threaded:worker] TID=179 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=1.021ms
[tests:threaded:worker] TID=178 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=1.036ms
[tests:threaded:worker] TID=180 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=1.001ms
[tests:threaded:worker] TID=177 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.890 | elapsed=1.042ms
[tests:threaded:worker] TID=183 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.890 | elapsed=975.000us
[tests:threaded:worker] TID=182 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.890 | elapsed=964.000us
[tests:threaded:worker] TID=184 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.890 | elapsed=961.000us
[tests:threaded:worker] TID=185 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.890 | elapsed=956.000us
[tests:threaded:worker] TID=176 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.891 | elapsed=1.112ms
[tests:threaded:worker] TID=181 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.889 | end=2025-11-13 00:37:53.891 | elapsed=1.035ms
[tests:threaded:worker] TID=187 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.169ms
[tests:threaded:worker] TID=192 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.066ms
[tests:threaded:worker] TID=191 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.072ms
[tests:threaded:worker] TID=186 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.181ms
[tests:threaded:worker] TID=190 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.106ms
[tests:threaded:worker] TID=188 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.187ms
[tests:threaded:worker] TID=194 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.069ms
[tests:threaded:worker] TID=193 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.080ms
[tests:threaded:worker] TID=195 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.063ms
[tests:threaded:worker] TID=196 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.053ms
[tests:threaded:worker] TID=189 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.188ms
[tests:threaded:worker] TID=197 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.068ms
[tests:threaded:worker] TID=198 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.249ms
[tests:threaded:worker] TID=201 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.204ms
[tests:threaded:worker] TID=202 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.194ms
[tests:threaded:worker] TID=199 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.257ms
[tests:threaded:worker] TID=205 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.172ms
[tests:threaded:worker] TID=206 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.168ms
[tests:threaded:worker] TID=210 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.123ms
[tests:threaded:worker] TID=203 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.170ms
[tests:threaded:worker] TID=204 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.157ms
[tests:threaded:worker] TID=200 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.265ms
[tests:threaded:worker] TID=209 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.157ms
[tests:threaded:worker] TID=208 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.167ms
[tests:threaded:worker] TID=211 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.133ms
[tests:threaded:worker] TID=216 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.209ms
[tests:threaded:worker] TID=213 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.242ms
[tests:threaded:worker] TID=207 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.308ms
[tests:threaded:worker] TID=212 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.335ms
[tests:threaded:worker] TID=215 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.309ms
[tests:threaded:worker] TID=223 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.176ms
[tests:threaded:worker] TID=221 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.207ms
[tests:threaded:worker] TID=224 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.178ms
[tests:threaded:worker] TID=214 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.332ms
[tests:threaded:worker] TID=226 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.157ms
[tests:threaded:worker] TID=225 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.171ms
[tests:threaded:worker] TID=217 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.890 | end=2025-11-13 00:37:53.891 | elapsed=1.368ms
